AvgStoryQ	MinStoryQ	MinCosSim	MinVariance	CCAMatchCount	CCAArtMatchRatio	CCAAvgMatchWgt	CCAAvgCosSim	ConceptCosSim	EntityCosSim	KeywordCosSim	ConceptJaccardSim	EntityJaccardSim	KeywordJaccardSim	TimeDiff	CoreTimeDiff	ExtractedDateJaccardSim	MatchingDateCount	MatchingDateRatio	CategorySim	HasSameLocation	DummyVar	ShouldMerge	Language pair
c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d	string
																						class	meta
12.000	5.000	0.452	0.113	8.000	0.050	64.000	0.787	0.278	0.353	0.238	0.151	0.182	0.132	9.577	8.900	?	0.000	0.000	0.000	?	1.000	yes	eng-spa	
15.000	14.000	0.626	0.463	56.000	0.471	84.625	0.706	0.318	0.532	0.190	0.149	0.167	0.132	6.947	12.150	0.000	0.000	0.000	0.000	1.000	1.000	no	eng-spa	
20.000	17.000	0.550	0.065	15.000	0.103	61.000	0.898	0.572	0.518	0.595	0.320	0.385	0.297	24.078	2.583	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
31.000	26.000	0.659	0.045	4.000	0.034	69.500	0.779	0.426	0.457	0.423	0.194	0.400	0.154	23.341	9.283	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
12.500	10.000	0.459	0.290	74.000	0.583	93.041	0.747	0.490	0.740	0.291	0.250	0.226	0.268	39.631	30.367	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
12.500	12.000	0.639	0.341	6.000	0.050	45.000	0.795	0.022	0.049	0.018	0.035	0.077	0.017	42.331	12.750	0.000	0.000	0.000	0.000	?	1.000	no	deu-spa	
19.500	19.000	0.626	0.053	3.000	0.035	56.333	0.971	0.021	0.000	0.031	0.016	0.000	0.022	49.348	58.200	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
18.500	17.000	0.584	0.242	6.000	0.026	56.833	0.738	0.516	0.655	0.188	0.177	0.325	0.071	0.978	2.267	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
32.500	10.000	0.635	0.177	6.000	0.027	72.167	0.846	0.373	0.550	0.133	0.131	0.238	0.053	2.103	3.950	?	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
9.500	6.000	0.405	0.216	0.000	0.000	0.000	0.000	0.031	0.000	0.040	0.011	0.000	0.017	173.959	376.517	?	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
19.000	7.000	0.448	0.074	56.000	0.378	82.411	0.824	0.500	0.537	0.504	0.225	0.318	0.184	2.215	4.467	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
15.500	13.000	0.471	0.171	52.000	0.110	90.212	0.781	0.569	0.877	0.494	0.194	0.250	0.176	38.728	75.517	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
22.000	16.000	0.563	0.016	33.000	0.206	77.515	0.899	0.433	0.823	0.243	0.211	0.368	0.154	0.694	2.150	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
25.000	9.000	0.516	0.084	12.000	0.188	30.667	0.724	0.024	0.000	0.029	0.020	0.000	0.022	44.217	136.050	0.000	0.000	0.000	0.000	?	1.000	no	deu-spa	
12.500	10.000	0.626	0.403	0.000	0.000	0.000	0.000	0.388	0.627	0.266	0.160	0.195	0.132	3.582	12.617	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
17.500	10.000	0.442	0.031	16.000	0.100	65.000	0.743	0.045	0.000	0.062	0.026	0.000	0.051	57.319	81.533	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
8.500	8.000	0.401	0.281	3.000	0.016	84.667	0.586	0.301	0.567	0.025	0.173	0.341	0.053	103.984	97.433	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
5.000	5.000	0.414	0.308	1.000	0.014	10.000	0.683	0.011	0.056	0.000	0.037	0.083	0.000	71.150	11.533	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
12.000	5.000	0.438	0.387	10.000	0.101	53.400	0.692	0.013	0.008	0.014	0.039	0.056	0.034	15.922	21.533	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
12.000	9.000	0.399	0.181	31.000	0.172	77.387	0.723	0.955	0.991	0.835	0.293	0.467	0.192	1.962	2.667	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
6.500	6.000	0.427	0.288	11.000	0.121	51.000	0.760	0.221	0.312	0.214	0.132	0.063	0.154	27.376	8.367	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
9.500	5.000	0.411	0.163	9.000	0.123	47.444	0.715	0.413	0.709	0.159	0.176	0.111	0.200	90.075	394.250	?	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
23.500	20.000	0.680	0.253	59.000	0.273	60.000	0.722	0.633	0.672	0.616	0.141	0.167	0.132	23.235	26.850	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
21.500	21.000	0.720	0.373	94.000	0.570	82.255	0.746	0.323	0.504	0.261	0.181	0.250	0.154	2.946	7.567	?	0.000	0.000	0.000	?	1.000	yes	eng-spa	
9.500	6.000	0.394	0.152	10.000	0.112	72.700	0.702	0.152	0.048	0.345	0.063	0.029	0.100	3.672	13.550	?	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
10.000	9.000	0.384	0.270	83.000	0.519	73.205	0.693	0.528	0.527	0.544	0.292	0.412	0.250	40.658	27.100	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
16.500	12.000	0.470	0.356	5.000	0.024	11.600	0.587	0.000	0.000	0.000	0.000	0.000	0.000	39.172	51.850	0.714	1.000	0.833	0.000	?	1.000	no	eng-spa	
40.500	24.000	0.812	0.072	44.000	0.254	61.386	0.909	0.156	0.524	0.108	0.141	0.261	0.091	6.362	3.833	?	0.000	0.000	0.000	?	1.000	yes	deu-spa	
25.500	8.000	0.609	0.174	0.000	0.000	0.000	0.000	0.029	0.085	0.000	0.045	0.100	0.000	12.999	22.583	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
14.500	11.000	0.570	0.326	1.000	0.013	51.000	0.490	0.071	0.014	0.105	0.037	0.057	0.022	27.229	11.317	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
21.000	17.000	0.620	0.086	17.000	0.163	26.294	0.921	0.052	0.115	0.005	0.028	0.036	0.023	15.013	15.783	0.000	0.000	0.000	0.000	?	1.000	no	deu-spa	
12.000	10.000	0.521	0.225	0.000	0.000	0.000	0.000	0.270	0.553	0.197	0.138	0.188	0.119	8.039	5.133	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
12.000	10.000	0.481	0.269	6.000	0.046	17.167	0.613	0.000	0.000	0.000	0.000	0.000	0.000	33.600	104.550	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
20.000	18.000	0.537	0.087	2.000	0.008	26.500	0.900	0.399	0.792	0.215	0.164	0.500	0.113	8.232	6.933	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
21.500	10.000	0.528	0.221	61.000	0.357	77.066	0.771	0.290	0.426	0.263	0.167	0.143	0.176	39.238	50.017	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
9.000	8.000	0.559	0.436	24.000	0.308	55.958	0.653	0.183	0.190	0.181	0.070	0.103	0.053	12.802	62.883	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
15.500	15.000	0.441	0.153	46.000	0.287	76.478	0.752	0.522	0.661	0.407	0.162	0.121	0.195	10.181	9.733	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
28.000	20.000	0.622	0.113	108.000	0.382	43.481	0.852	0.008	0.000	0.009	0.024	0.000	0.027	32.425	20.083	0.000	0.000	0.000	0.000	?	1.000	no	deu-eng	
13.500	7.000	0.502	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	90.148	7.950	0.400	1.000	0.625	0.000	0.000	1.000	no	eng-spa	
16.000	12.000	0.477	0.082	60.000	0.723	77.583	0.797	0.613	0.861	0.518	0.267	0.250	0.277	12.468	29.200	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
35.500	19.000	0.767	0.206	36.000	0.225	72.417	0.841	0.424	0.642	0.213	0.277	0.500	0.111	8.060	6.450	1.000	1.000	1.000	0.000	0.000	1.000	yes	eng-spa	
18.500	15.000	0.532	0.109	16.000	0.082	94.938	0.850	0.510	0.835	0.470	0.191	0.235	0.176	21.574	11.717	?	0.000	0.000	0.000	?	1.000	yes	deu-eng	
14.000	13.000	0.398	0.279	266.000	0.444	82.444	0.675	0.684	0.799	0.568	0.189	0.333	0.132	30.673	8.450	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
24.000	11.000	0.522	0.120	0.000	0.000	0.000	0.000	0.072	0.101	0.062	0.077	0.118	0.053	116.217	0.017	?	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
15.000	14.000	0.618	0.560	52.000	0.156	70.769	0.685	0.690	0.932	0.279	0.229	0.318	0.154	32.606	45.767	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
9.000	9.000	0.412	0.225	0.000	0.000	0.000	0.000	0.628	0.586	0.723	0.259	0.276	0.241	10.936	14.050	?	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
8.500	8.000	0.508	0.242	1.000	0.019	12.000	0.543	0.000	0.000	0.000	0.000	0.000	0.000	17.700	42.133	0.000	0.000	0.000	0.000	?	1.000	no	deu-spa	
10.500	5.000	0.430	0.315	4.000	0.100	29.250	0.737	0.004	0.000	0.005	0.021	0.000	0.034	32.192	14.333	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
5.000	5.000	0.389	0.327	4.000	0.068	73.750	0.689	0.351	0.534	0.256	0.111	0.132	0.091	18.479	1.567	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
10.500	10.000	0.494	0.301	5.000	0.036	9.200	0.681	0.007	0.000	0.010	0.043	0.000	0.071	186.791	380.700	?	0.000	0.000	0.000	?	1.000	no	deu-spa	
15.500	10.000	0.630	0.526	3.000	0.014	58.000	0.588	0.185	0.107	0.230	0.059	0.068	0.053	28.797	19.450	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
10.500	4.000	0.374	0.143	3.000	0.042	31.333	0.745	0.133	0.000	0.182	0.046	0.000	0.071	78.573	6.550	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
29.500	19.000	?	?	0.000	0.000	0.000	0.000	?	?	?	?	?	?	?	?	0.000	0.000	0.000	0.000	?	1.000	yes	-eng	
25.500	7.000	0.481	0.086	7.000	0.100	48.143	0.722	0.020	0.036	0.000	0.051	0.125	0.000	116.615	419.017	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
18.500	7.000	0.462	0.009	0.000	0.000	0.000	0.000	0.007	0.000	0.008	0.013	0.000	0.018	14.053	18.717	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
14.000	4.000	0.390	0.248	6.000	0.076	36.167	0.746	0.011	0.121	0.000	0.012	0.038	0.000	17.835	47.733	?	0.000	0.000	0.000	?	1.000	no	deu-spa	
12.000	9.000	0.488	0.226	11.000	0.141	38.273	0.724	0.497	0.766	0.200	0.176	0.286	0.100	60.310	93.833	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
15.500	11.000	0.564	0.110	3.000	0.047	36.000	0.863	0.045	0.064	0.028	0.071	0.098	0.053	4.131	111.533	?	0.000	0.000	0.000	1.000	1.000	no	eng-spa	
14.000	6.000	0.434	0.034	30.000	0.250	83.033	0.814	0.460	0.760	0.376	0.109	0.250	0.079	3.344	1.367	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
47.500	23.000	0.747	0.183	5.000	0.079	61.600	0.737	0.232	0.149	0.290	0.181	0.120	0.213	37.624	36.867	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
17.000	16.000	0.604	0.136	44.000	0.244	46.818	0.762	0.721	0.890	0.573	0.213	0.318	0.154	6.202	6.333	?	0.000	0.000	0.000	?	1.000	yes	deu-eng	
9.500	6.000	0.456	0.182	4.000	0.052	59.250	0.771	0.116	0.000	0.138	0.013	0.000	0.017	4.210	3.450	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
8.000	7.000	0.389	0.280	4.000	0.048	53.000	0.675	0.282	0.220	0.343	0.111	0.067	0.143	7.924	1.600	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
10.500	9.000	0.482	0.251	5.000	0.025	53.200	0.687	0.213	0.593	0.178	0.119	0.133	0.111	82.594	47.600	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
10.000	8.000	0.538	0.210	7.000	0.090	25.143	0.615	0.039	0.181	0.000	0.039	0.100	0.000	42.507	11.483	0.000	0.000	0.000	0.000	1.000	1.000	no	deu-spa	
12.500	12.000	0.568	0.312	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	378.753	142.317	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
26.500	10.000	0.590	0.167	8.000	0.077	19.875	0.677	0.004	0.032	0.000	0.010	0.023	0.000	18.932	19.300	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
7.000	7.000	0.446	0.301	10.000	0.100	32.600	0.627	0.416	0.428	0.415	0.136	0.143	0.132	194.923	57.317	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
9.500	7.000	0.448	0.322	47.000	0.211	52.851	0.787	0.007	0.000	0.016	0.022	0.000	0.034	9.099	24.300	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
12.000	5.000	0.427	0.311	6.000	0.115	27.500	0.693	0.007	0.000	0.009	0.014	0.000	0.019	29.007	11.500	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
36.000	20.000	0.774	0.091	15.000	0.094	71.267	0.907	0.301	0.265	0.318	0.197	0.136	0.224	3.191	3.300	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
7.500	6.000	0.450	0.285	5.000	0.096	18.800	0.652	0.139	0.198	0.140	0.063	0.091	0.053	3.282	7.950	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
21.500	17.000	0.598	0.099	38.000	0.237	75.237	0.894	0.733	0.811	0.688	0.393	0.471	0.364	6.252	1.283	?	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
13.500	10.000	0.502	0.162	46.000	0.336	47.696	0.776	0.485	0.596	0.453	0.200	0.333	0.176	6.123	14.500	?	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
9.500	9.000	0.506	0.369	30.000	0.188	57.000	0.818	0.584	0.863	0.552	0.200	0.333	0.154	4.256	0.600	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
15.500	5.000	0.439	0.141	15.000	0.150	80.733	0.751	0.340	0.485	0.281	0.137	0.182	0.125	13.523	0.400	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
15.500	6.000	0.390	0.032	33.000	0.275	37.333	0.879	0.055	0.109	0.039	0.071	0.150	0.017	9.719	20.467	?	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
23.500	22.000	0.620	0.109	0.000	0.000	0.000	0.000	0.424	0.743	0.238	0.234	0.370	0.160	3.923	12.450	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
10.500	9.000	0.478	0.189	1.000	0.009	38.000	0.591	0.004	0.007	0.004	0.024	0.028	0.020	70.806	108.483	?	0.000	0.000	0.000	?	1.000	no	deu-eng	
8.500	6.000	0.458	0.255	10.000	0.161	62.000	0.678	0.009	0.000	0.015	0.022	0.000	0.034	111.313	10.167	?	0.000	0.000	0.000	0.000	1.000	no	deu-eng	
5.500	5.000	0.420	0.300	22.000	0.162	43.591	0.629	0.492	0.010	0.549	0.126	0.044	0.200	4.157	6.367	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
11.500	9.000	0.497	0.198	42.000	0.323	74.048	0.822	0.640	0.930	0.548	0.345	0.385	0.333	0.005	22.917	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
20.000	16.000	0.494	0.256	2.000	0.022	17.500	0.750	0.000	0.000	0.000	0.000	0.000	0.000	47.341	12.950	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
15.000	15.000	0.594	0.147	48.000	0.240	58.729	0.761	0.528	0.771	0.404	0.250	0.429	0.176	11.859	0.117	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
21.500	20.000	0.490	0.253	142.000	0.294	70.972	0.746	0.583	0.923	0.322	0.313	0.450	0.250	2.793	2.533	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
22.000	19.000	0.555	0.032	71.000	0.464	81.986	0.926	0.511	0.762	0.109	0.122	0.235	0.063	2.843	2.117	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
12.000	9.000	0.405	0.297	69.000	0.345	71.159	0.653	0.689	0.894	0.593	0.294	0.474	0.224	1.008	6.817	0.667	1.000	0.750	0.000	1.000	1.000	yes	eng-spa	
14.500	11.000	0.575	0.279	18.000	0.138	16.556	0.748	0.126	0.005	0.202	0.052	0.051	0.053	127.863	275.096	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
41.500	36.000	0.535	0.235	62.000	0.105	63.887	0.732	0.326	0.492	0.154	0.149	0.235	0.094	11.537	13.750	0.571	1.000	0.700	0.000	0.000	1.000	yes	deu-eng	
34.500	26.000	0.723	0.275	20.000	0.046	67.650	0.840	0.442	0.804	0.127	0.114	0.226	0.053	13.250	19.267	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
16.500	11.000	0.499	0.216	69.000	0.231	95.275	0.739	0.566	0.860	0.174	0.267	0.462	0.163	3.763	0.317	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-eng	
21.500	14.000	0.712	0.314	18.000	0.113	60.889	0.784	0.274	0.661	0.092	0.135	0.208	0.071	7.716	5.683	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
13.000	12.000	0.594	0.147	5.000	0.049	37.800	0.884	0.045	0.000	0.052	0.014	0.000	0.017	12.267	49.967	?	0.000	0.000	0.000	?	1.000	yes	deu-eng	
7.500	4.000	0.407	0.252	33.000	0.423	52.424	0.641	0.041	0.076	0.000	0.022	0.061	0.000	54.373	75.900	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
16.000	15.000	0.421	0.126	77.000	0.110	85.455	0.715	0.525	0.687	0.421	0.306	0.563	0.217	0.261	0.300	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
16.500	14.000	0.390	0.222	157.000	0.844	68.854	0.746	0.470	0.716	0.307	0.337	0.618	0.154	18.961	4.433	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
9.000	4.000	0.389	0.273	37.000	0.411	73.946	0.623	0.354	0.761	0.311	0.087	0.154	0.071	3.276	5.100	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
14.500	14.000	0.415	0.240	102.000	0.381	51.284	0.676	0.466	0.515	0.444	0.362	0.478	0.304	11.162	11.583	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
13.000	6.000	0.387	0.073	27.000	0.178	26.593	0.787	0.051	0.000	0.059	0.022	0.000	0.034	82.640	23.700	?	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
15.500	10.000	0.574	0.115	3.000	0.037	86.000	0.922	0.416	0.586	0.397	0.125	0.133	0.122	1.288	1.067	?	0.000	0.000	0.000	?	1.000	yes	eng-spa	
15.500	15.000	0.573	0.171	17.000	0.129	58.059	0.744	0.213	0.274	0.196	0.091	0.115	0.078	24.757	83.600	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
17.500	17.000	0.501	0.183	18.000	0.127	32.667	0.713	0.410	0.808	0.147	0.151	0.263	0.111	4.263	15.367	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
14.500	13.000	0.568	0.151	31.000	0.310	56.548	0.878	0.188	0.411	0.125	0.151	0.306	0.053	23.910	21.267	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
11.000	8.000	0.437	0.288	42.000	0.263	79.143	0.644	0.347	0.752	0.199	0.263	0.414	0.176	3.371	2.350	?	0.000	0.000	0.000	?	1.000	yes	deu-spa	
11.500	4.000	0.402	0.279	23.000	0.434	12.826	0.605	0.047	0.006	0.062	0.070	0.067	0.071	17.558	28.733	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
17.000	10.000	0.566	0.162	15.000	0.211	37.533	0.861	0.633	0.778	0.222	0.116	0.250	0.037	10.932	4.033	0.000	0.000	0.000	0.000	?	1.000	yes	deu-spa	
7.000	7.000	0.420	0.262	6.000	0.064	32.667	0.585	0.031	0.103	0.000	0.011	0.037	0.000	31.943	55.117	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
16.000	11.000	0.380	0.079	0.000	0.000	0.000	0.000	0.026	0.041	0.020	0.054	0.057	0.053	9.408	9.567	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
14.500	8.000	0.431	0.314	49.000	0.380	77.163	0.694	0.525	0.764	0.398	0.174	0.200	0.154	74.082	48.300	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
10.000	9.000	0.470	0.154	34.000	0.607	87.941	0.751	0.511	0.966	0.331	0.103	0.250	0.093	2.252	14.883	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
14.000	10.000	0.375	0.271	31.000	0.052	51.323	0.629	0.617	0.755	0.573	0.222	0.220	0.224	2.121	7.717	1.000	1.000	1.000	0.000	?	1.000	yes	eng-spa	
10.500	8.000	0.460	0.148	9.000	0.056	78.778	0.765	0.406	0.588	0.151	0.304	0.579	0.111	6.142	44.533	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
19.500	17.000	0.552	0.068	40.000	0.250	74.575	0.864	0.483	0.835	0.442	0.493	0.769	0.333	4.167	3.550	0.667	1.000	0.750	0.000	0.000	1.000	yes	eng-spa	
31.000	24.000	0.632	0.100	139.000	0.579	43.237	0.958	0.539	0.882	0.159	0.250	0.545	0.120	8.581	1.167	0.000	0.000	0.000	0.000	1.000	1.000	yes	deu-spa	
14.500	14.000	0.407	0.171	215.000	0.372	61.874	0.735	0.882	0.956	0.597	0.294	0.500	0.111	7.766	8.750	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
10.500	10.000	0.642	0.585	23.000	0.139	81.739	0.633	0.421	0.598	0.236	0.172	0.225	0.132	6.629	1.900	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
11.000	6.000	0.483	0.365	15.000	0.150	74.733	0.657	0.287	0.594	0.232	0.138	0.273	0.111	0.993	19.767	0.000	0.000	0.000	0.000	?	1.000	yes	deu-eng	
39.000	29.000	0.623	0.089	50.000	0.309	88.660	0.933	0.440	0.526	0.345	0.238	0.360	0.158	4.217	1.717	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
10.500	8.000	0.500	0.181	28.000	0.509	86.536	0.767	0.548	0.667	0.527	0.185	0.214	0.176	36.159	59.650	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
29.500	27.000	0.547	0.156	66.000	0.128	86.833	0.854	0.369	0.457	0.351	0.167	0.273	0.143	1.476	0.933	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
17.500	1.000	0.557	0.159	0.000	0.000	0.000	0.000	0.323	0.570	0.166	0.110	0.192	0.071	16.305	9.250	0.000	0.000	0.000	0.000	0.000	1.000	no	eng-spa	
10.000	7.000	0.464	0.285	0.000	0.000	0.000	0.000	0.076	0.000	0.153	0.037	0.000	0.053	32.481	83.883	0.000	0.000	0.000	0.000	0.000	1.000	no	deu-spa	
32.500	19.000	0.588	0.283	612.000	0.334	55.252	0.651	0.554	0.554	0.584	0.292	0.341	0.250	17.475	38.600	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
21.500	19.000	0.477	0.272	19.000	0.034	60.211	0.721	0.416	0.539	0.398	0.159	0.355	0.053	13.166	22.967	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
13.500	9.000	0.487	0.247	20.000	0.215	41.600	0.703	0.576	0.756	0.541	0.277	0.179	0.364	21.726	26.550	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
8.500	7.000	0.521	0.437	2.000	0.017	12.000	0.582	0.000	0.000	0.000	0.000	0.000	0.000	14.187	10.983	?	0.000	0.000	0.000	?	1.000	no	eng-spa	
12.500	9.000	0.402	0.138	0.000	0.000	0.000	0.000	0.361	0.532	0.189	0.238	0.333	0.176	36.770	20.533	?	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
13.500	8.000	0.499	0.087	22.000	0.301	54.364	0.804	0.601	0.764	0.535	0.185	0.600	0.091	11.604	5.183	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
17.000	14.000	0.456	0.223	116.000	0.288	66.612	0.677	0.564	0.662	0.534	0.263	0.323	0.224	1.812	4.783	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
17.000	13.000	0.438	0.010	0.000	0.000	0.000	0.000	0.742	0.740	0.750	0.407	0.552	0.267	1.603	0.367	?	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
9.500	4.000	0.377	0.358	19.000	0.216	48.526	0.642	0.176	0.431	0.013	0.108	0.233	0.017	5.158	6.633	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
9.000	8.000	0.474	0.237	21.000	0.137	76.190	0.568	0.115	0.291	0.000	0.082	0.179	0.000	18.425	25.083	?	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
17.000	9.000	0.662	0.518	65.000	0.104	90.292	0.689	0.174	0.254	0.152	0.103	0.119	0.091	57.007	163.133	0.000	0.000	0.000	0.000	?	1.000	yes	eng-spa	
7.000	5.000	0.391	0.341	48.000	0.511	78.792	0.634	0.656	0.606	0.685	0.274	0.200	0.341	22.863	19.133	0.000	0.000	0.000	0.000	1.000	1.000	yes	eng-spa	
11.500	7.000	0.415	0.295	33.000	0.308	43.364	0.583	0.265	0.346	0.251	0.141	0.156	0.132	21.883	23.200	0.000	0.000	0.000	0.000	0.000	1.000	yes	eng-spa	
23.500	11.000	0.713	0.437	68.000	0.680	78.426	0.766	0.433	0.781	0.214	0.185	0.361	0.071	10.945	5.500	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
17.000	9.000	0.454	0.294	2.000	0.019	14.000	0.459	0.007	0.005	0.009	0.042	0.042	0.042	11.335	27.483	0.000	0.000	0.000	0.000	?	1.000	no	eng-spa	
15.500	7.000	0.431	0.240	50.000	0.338	92.180	0.730	0.598	0.869	0.288	0.263	0.464	0.154	24.693	165.883	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
14.000	10.000	0.431	0.092	1.000	0.008	26.000	0.800	0.000	0.000	0.000	0.000	0.000	0.000	25.697	31.217	0.000	0.000	0.000	0.000	?	1.000	no	deu-eng	
25.000	24.000	0.630	0.062	68.000	0.731	91.956	0.924	0.255	0.536	0.028	0.202	0.472	0.034	33.051	46.467	?	0.000	0.000	0.000	0.000	1.000	yes	deu-eng	
21.000	19.000	0.573	0.149	2.000	0.014	40.500	0.933	0.491	0.624	0.397	0.189	0.154	0.200	15.120	14.200	0.000	0.000	0.000	0.000	0.000	1.000	yes	deu-spa	
19.000	13.000	0.500	0.111	4.000	0.014	56.750	0.806	0.534	0.833	0.425	0.194	0.182	0.200	45.442	16.300	?	0.000	0.000	0.000	?	1.000	yes	deu-eng	
